mls,address,bld_sft,lot_sft,price,zip
67994842,"1410 Rosedale Street, Houston, TX 77004",2311.0,2017.0,485000.0,77004
80433035,"1701 Hermann Drive 10E, Houston, TX 77004",1126.0,0,480400.0,77004
66286568,"4506 La Branch Street, Houston, TX 77004",1975.0,1781.0,479000.0,77004
11639100,"1438 Wichita Street, Houston, TX 77004",2165.0,1536.0,475000.0,77004
74098970,"4919 Chenevert Street, Houston, TX 77004",2784.0,2112.0,469000.0,77004
57134091,"5103 Crawford Street B, Houston, TX 77004",2196.0,2320.0,463200.0,77004
9887768,"1915 Rosewood Street, Houston, TX 77004",2472.0,2953.0,460000.0,77004
31239260,"2217 Francis St, Houston, TX 77004",2572.0,1840.0,459995.0,77004
20981172,"2219 Francis St, Houston, TX 77004",2572.0,1840.0,459995.0,77004
81882719,"2304 Live Oak Street C, Houston, TX 77004",2350.0,1825.0,459900.0,77004
23447669,"2501 Live Oak Street, Houston, TX 77004",2375.0,1975.0,459000.0,77004
52619882,"2304 Canfield, Houston, TX 77004",0.0,0,455000.0,77004
66727150,"1706 Mcilhenny Street D, Houston, TX 77004",2261.0,1515.0,455000.0,77004
23492580,"2711 Wichita Street, Houston, TX 77004",3071.0,5250.0,450000.0,77004
97654987,"2118 Stuart Street, Houston, TX 77004",2073.0,0,449700.0,77004
95036051,"1515 Oakdale Street #14, Houston, TX 77004",2288.0,2187.0,449000.0,77004
39851528,"1501 Cleburne Street, Houston, TX 77004",2532.0,1788.0,449000.0,77004
59791720,"3420 Bremond, Houston, TX 77004",2300.0,2500.0,444900.0,77004
62503861,"3418 Bremond, Houston, TX 77004",2300.0,2500.0,444900.0,77004
86386809,"2116 Stuart Street, Houston, TX 77004",2073.0,0,443700.0,77004
36039170,"1316 Cleburne Street A, Houston, TX 77004",2918.0,1570.0,440000.0,77004
49281574,"4616 Austin Street C, Houston, TX 77004",2269.0,1430.0,439900.0,77004
84974579,"2114 Stuart Street, Houston, TX 77004",2073.0,0,439700.0,77004
74078973,"1812 Mcilhenny Street A, Houston, TX 77004",2198.0,1800.0,439000.0,77004
58092856,"2414 Emancipation Avenue C, Houston, TX 77004",2900.0,2017.0,435000.0,77004
37542894,"1525 Rosewood Street, Houston, TX 77004",2294.0,1440.0,430000.0,77004
46059184,"3202 Wentworth Street, Houston, TX 77004",1929.0,6116.0,430000.0,77004
69169529,"2524 Hutchins Street, Houston, TX 77004",2808.0,1654.0,430000.0,77004
38296444,"2414 Emancipation Avenue A, Houston, TX 77004",2900.0,1609.0,430000.0,77004
81655093,"3413 HUTCHINS, Houston, TX 77004",2175.0,2300.0,429900.0,77004
61246971,"3438 Hadley Street, Houston, TX 77004",2204.0,2500.0,429900.0,77004
95206923,"3222 Oakdale Street, Houston, TX 77004",2056.0,5940.0,429000.0,77004
17433345,"3436 Hadley Street, Houston, TX 77004",2204.0,2500.0,429000.0,77004
44522505,"2624 Oakdale Street, Houston, TX 77004",2115.0,4892.0,427000.0,77004
38264406,"3421 Southmore Boulevard, Houston, TX 77004",1872.0,5750.0,427000.0,77004
72242874,"1821 Rosedale Street, Houston, TX 77004",2869.0,1715.0,425000.0,77004
23756440,"2508 Wheeler Street, Houston, TX 77004",2221.0,6300.0,425000.0,77004
78512348,"2915 Palm Street, Houston, TX 77004",2334.0,5000.0,424900.0,77004
20704374,"2003 Wichita Street, Houston, TX 77004",2280.0,2265.0,424000.0,77004
82262531,"2414 Emancipation Avenue B, Houston, TX 77004",2900.0,1417.0,420000.0,77004
15875542,"2130 Dennis Street, Houston, TX 77004",2340.0,3701.0,419990.0,77004
32044405,"2132 Dennis Street, Houston, TX 77004",2340.0,3701.0,419990.0,77004
12215077,"2134 Dennis Street, Houston, TX 77004",2340.0,3701.0,419990.0,77004
59299951,"2136 Dennis Street, Houston, TX 77004",2340.0,3701.0,419990.0,77004
69563345,"2138 Dennis Street, Houston, TX 77004",2340.0,3701.0,419990.0,77004
75091055,"3439 Anita Street, Houston, TX 77004",1922.0,3300.0,419900.0,77004
33149984,"2604 McIlhenny Street, Houston, TX 77004",2120.0,1844.0,419900.0,77004
86503361,"3306 Chenevert Street, Houston, TX 77004",2211.0,1542.0,415000.0,77004
59434834,"4811 Austin Street A, Houston, TX 77004",2250.0,2063.0,415000.0,77004
76126991,"2520 Mcilhenny Street, Houston, TX 77004",2022.0,2000.0,414900.0,77004
53575107,"5202 Crawford Street #17, Houston, TX 77004",2318.0,1749.0,410000.0,77004
20951965,"2704 Hutchins Street, Houston, TX 77004",2340.0,3701.0,409990.0,77004
77088968,"2128 Dennis Street, Houston, TX 77004",2340.0,3701.0,409990.0,77004
78130440,"2702 Hutchins Street, Houston, TX 77004",2370.0,1971.0,409990.0,77004
52723211,"2809 Truxillo Street, Houston, TX 77004",1901.0,0,409900.0,77004
38806361,"3218 St Emanuel Street, Houston, TX 77004",1815.0,0,409900.0,77004
3505914,"3806 Arbor Street, Houston, TX 77004",2467.0,6600.0,409900.0,77004
49518741,"2709 Truxillo Street, Houston, TX 77004",1901.0,0,409900.0,77004
76868302,"4819 Caroline Street #304, Houston, TX 77004",1669.0,0,407550.0,77004
36637230,"2004 Rosedale Street E, Houston, TX 77004",2617.0,2046.0,407000.0,77004
39642017,"1608 Holman Street, Houston, TX 77004",2384.0,1509.0,405000.0,77004
24501040,"2512 Mcilhenny Street, Houston, TX 77004",2008.0,2000.0,404900.0,77004
23614413,"3462 Dennis Street, Houston, TX 77004",2300.0,5000.0,400000.0,77004
37736226,"2704 Dennis Street, Houston, TX 77004",1905.0,0,399990.0,77004
76623789,"2708 Dennis Street, Houston, TX 77004",1905.0,0,399990.0,77004
96061075,"3216 Saint Emanuel Street, Houston, TX 77004",1815.0,0,399900.0,77004
56956546,"3802 Gertin Street, Houston, TX 77004",1896.0,5950.0,399900.0,77004
90409300,"3210 SAINT EMANUEL Street, Houston, TX 77004",1781.0,0,399900.0,77004
96832097,"2516 Mcilhenny Street, Houston, TX 77004",2008.0,2000.0,399900.0,77004
13199516,"1111 Hermann Drive 15B, Houston, TX 77004",1148.0,0,399000.0,77004
91787706,"2012 Rosedale Street A, Houston, TX 77004",2274.0,1682.0,399000.0,77004
91400830,"1111 Hermann Drive 5D, Houston, TX 77004",1148.0,0,399000.0,77004
58562213,"2408 Saint Charles Street, Houston, TX 77004",2048.0,2500.0,399000.0,77004
42393263,"3415 Rosedale Street, Houston, TX 77004",2576.0,6600.0,399000.0,77004
84038897,"4416 Austin Street, Houston, TX 77004",2452.0,1580.0,399000.0,77004
47997435,"3317 Prospect Street, Houston, TX 77004",2334.0,7980.0,399000.0,77004
10080051,"4819 Caroline Street #313, Houston, TX 77004",1467.0,0,398050.0,77004
91152438,"3314 Hutchins Street, Houston, TX 77004",1705.0,1600.0,397700.0,77004
55127513,"4914 Jackson Street #2, Houston, TX 77004",2269.0,1865.0,395000.0,77004
59067067,"2605 Wheeler Street, Houston, TX 77004",2288.0,5775.0,395000.0,77004
69504772,"2815 Barbee Street, Houston, TX 77004",1556.0,5775.0,395000.0,77004
4889691,"3257 Holman Street, Houston, TX 77004",0.0,0,395000.0,77004
50965523,"4811 Austin Street B, Houston, TX 77004",2250.0,2063.0,395000.0,77004
21536512,"2706 Dennis Street, Houston, TX 77004",1905.0,0,394990.0,77004
40033902,"3208 SAINT EMANUEL Street, Houston, TX 77004",1781.0,0,394900.0,77004
21520920,"2503 Stuart Street, Houston, TX 77004",1777.0,0,394900.0,77004
89578115,"2016 McIlhenny Street, Houston, TX 77004",2087.0,1402.0,393000.0,77004
17294540,"2505 Stuart Street, Houston, TX 77004",1777.0,0,392900.0,77004
32736220,"3316 Hutchins Street, Houston, TX 77004",1705.0,1400.0,391700.0,77004
27412816,"2126 Dennis Street, Houston, TX 77004",2340.0,3701.0,389990.0,77004
85756692,"2124 Dennis Street, Houston, TX 77004",2340.0,3701.0,389990.0,77004
11248694,"2122 Dennis Street, Houston, TX 77004",2340.0,3701.0,389990.0,77004
96204271,"2511 Eagle Street, Houston, TX 77004",1818.0,5250.0,389900.0,77004
37534018,"3602 Chenevert Street, Houston, TX 77004",1890.0,2400.0,389900.0,77004
8540545,"2309 Emancipation Avenue C, Houston, TX 77004",1880.0,1467.0,389900.0,77004
57670681,"3018 Delano, Houston, TX 77004",1763.0,0,389900.0,77004
52032162,"3214 SAINT EMANUEL Street, Houston, TX 77004",1781.0,0,389900.0,77004
85373761,"3212 SAINT EMANUEL Street, Houston, TX 77004",1781.0,0,389900.0,77004
85742500,"2309 Emancipation Avenue B, Houston, TX 77004",1850.0,1467.0,389900.0,77004
20888625,"2615 Drew Street, Houston, TX 77004",1998.0,0,389900.0,77004
77869192,"3210 Live Oak Street, Houston, TX 77004",1777.0,0,389900.0,77004
35073157,"2611 Drew Street, Houston, TX 77004",1998.0,0,389900.0,77004
11113141,"3318 Hutchins Street, Houston, TX 77004",1705.0,1400.0,389700.0,77004
69326679,"2122 Holman Street, Houston, TX 77004",2456.0,1512.0,389000.0,77004
69589551,"1877 Ewing Street, Houston, TX 77004",1920.0,1400.0,385000.0,77004
92157656,"3324 Chenevert Street, Houston, TX 77004",2356.0,1699.0,385000.0,77004
33459562,"2607 Nagle Street, Houston, TX 77004",1974.0,2500.0,384900.0,77004
43890460,"2401 Crawford Street C4D, Houston, TX 77004",1347.0,75439.0,380000.0,77004
52323997,"5406 Chartres Street, Houston, TX 77004",2046.0,1412.0,380000.0,77004
7885915,"2721 Rosalie, Houston, TX 77004",1763.0,0,379900.0,77004
36464328,"4819 Caroline Street #309, Houston, TX 77004",1412.0,0,379050.0,77004
45396435,"3024 La Branch Street, Houston, TX 77004",2056.0,2405.0,379000.0,77004
18730535,"5426 Chartres Street, Houston, TX 77004",2092.0,1412.0,375000.0,77004
67309696,"2725 Rosalie Street, Houston, TX 77004",1763.0,0,374900.0,77004
64754788,"2528 Chenevert Street, Houston, TX 77004",2038.0,1885.0,374900.0,77004
28791978,"1401 Calumet Street #403, Houston, TX 77004",1889.0,0,374000.0,77004
63046545,"3322 Sampson Street, Houston, TX 77004",1695.0,2646.0,369000.0,77004
81010784,"3320 Sampson Street, Houston, TX 77004",1703.0,2754.0,369000.0,77004
90201432,"2411 Chenevert Street, Houston, TX 77004",2587.0,1665.0,366900.0,77004
15600784,"2801 Nettleton Street, Houston, TX 77004",2304.0,5000.0,365000.0,77004
98204297,"2116 Holman Street, Houston, TX 77004",2358.0,1957.0,365000.0,77004
19669871,"1807 Palm Street, Houston, TX 77004",2583.0,2056.0,363000.0,77004
53970203,"1534 Drew Street, Houston, TX 77004",2034.0,1950.0,363000.0,77004
16988789,"5925 Almeda Road #12505, Houston, TX 77004",1184.0,0,360000.0,77004
65333109,"3344 Francis Street, Houston, TX 77004",1558.0,2400.0,359000.0,77004
94789269,"3342 Francis Street, Houston, TX 77004",1558.0,2400.0,359000.0,77004
12492222,"3346 Francis Street, Houston, TX 77004",1558.0,2400.0,359000.0,77004
36003397,"3348 Francis Street, Houston, TX 77004",1558.0,2400.0,359000.0,77004
12282328,"3125 Arbor Street, Houston, TX 77004",2150.0,1775.0,357500.0,77004
10832815,"2611 Southmore Boulevard, Houston, TX 77004",0.0,0,350000.0,77004
73646073,"3876 Rosedale Street, Houston, TX 77004",1336.0,7536.0,350000.0,77004
19937617,"2921 Southmore Boulevard, Houston, TX 77004",1880.0,6250.0,350000.0,77004
79425133,"2711 Lucinda Street, Houston, TX 77004",1446.0,2125.0,349999.0,77004
4190685,"1401 Calumet Street #502, Houston, TX 77004",1885.0,0,349900.0,77004
5785415,"1318 Tuam Street, Houston, TX 77004",2100.0,1847.0,349900.0,77004
21927564,"1511 Drew Street, Houston, TX 77004",2064.0,2247.0,349000.0,77004
86784870,"1404 Wheeler Street, Houston, TX 77004",1717.0,12391.0,340000.0,77004
39080454,"5925 Almeda Road #11901, Houston, TX 77004",1209.0,0,339900.0,77004
22771573,"3610 Rosedale Street, Houston, TX 77004",1808.0,9000.0,339900.0,77004
35752336,"2425 Wentworth Street, Houston, TX 77004",1859.0,2278.0,339450.0,77004
70179445,"1701 Hermann Drive 10A, Houston, TX 77004",798.0,0,337400.0,77004
84068076,"2308 Jackson Street, Houston, TX 77004",1962.0,2016.0,337000.0,77004
82345059,"5925 Almeda Road #12414, Houston, TX 77004",1211.0,0,335000.0,77004
33474402,"5925 Almeda Road #10708, Houston, TX 77004",1262.0,0,335000.0,77004
69171198,"2312 Jackson Street, Houston, TX 77004",1755.0,2023.0,334000.0,77004
62337524,"5925 Almeda Road #12502, Houston, TX 77004",1209.0,0,332000.0,77004
80911374,"2902 Paige Street, Houston, TX 77004",2002.0,5000.0,330000.0,77004
82925656,"3 Remington Lane, Houston, TX 77005",7823.0,0,12500000.0,77005
78630961,"6335 Belmont Street, West University Place, TX 77005",7275.0,12000.0,4499000.0,77005
21666763,"3704 Darcus Street, Houston, TX 77005",7646.0,12300.0,4200000.0,77005
69093621,"3303 Nottingham Street, Houston, TX 77005",7324.0,11250.0,4000000.0,77005
3759304,"6446 Auden Street, Southside Place, TX 77005",4540.0,22320.0,3950000.0,77005
88751197,"7 Shadow Lawn Street, Houston, TX 77005",6043.0,17696.0,3950000.0,77005
75654573,"6443 Vanderbilt Street, West University Place, TX 77005",8394.0,15000.0,3900000.0,77005
94739696,"3712 Darcus Street, Southside Place, TX 77005",5590.0,9375.0,3600000.0,77005
18343412,"2815 Amherst Street, Houston, TX 77005",6481.0,9375.0,3595000.0,77005
10119881,"3722 Nottingham Street, West University Place, TX 77005",5450.0,8680.0,3595000.0,77005
12972625,"6505 Mercer Street, West University Place, TX 77005",6518.0,9600.0,3199000.0,77005
86434456,"2807 Amherst Street, West University Place, TX 77005",5313.0,7812.0,3150000.0,77005
26540977,"3201 University Boulevard, Houston, TX 77005",7040.0,18000.0,3095000.0,77005
95024961,"6444 Mercer Street, West University Place, TX 77005",6333.0,13000.0,2975000.0,77005
68078888,"3735 Carlon Street, Houston, TX 77005",5571.0,7500.0,2875000.0,77005
91038234,"5320 Dora Street, Houston, TX 77005",5558.0,7440.0,2845000.0,77005
12337068,"2345 Quenby Street, Houston, TX 77005",4930.0,7800.0,2699000.0,77005
18546924,"6339 Buffalo Speedway, West University Place, TX 77005",9230.0,20000.0,2699000.0,77005
66310207,"2315 Sunset Boulevard, Houston, TX 77005",5160.0,9450.0,2695000.0,77005
36569287,"2026 Sunset Boulevard, Houston, TX 77005",5197.0,9750.0,2650000.0,77005
86004684,"3807 Westerman Street, Houston, TX 77005",5894.0,7484.0,2595000.0,77005
24641960,"6602 Rutgers Avenue, West University Place, TX 77005",4132.0,14960.0,2350000.0,77005
79353791,"3911 Marlowe Street, West University Place, TX 77005",4380.0,6000.0,2299000.0,77005
51406199,"2350 Tangley Street, Houston, TX 77005",4927.0,7200.0,2249999.0,77005
85798135,"3765 Sunset Boulevard, Houston, TX 77005",5212.0,7440.0,2200000.0,77005
29539342,"2621 Sunset Boulevard, West University Place, TX 77005",4380.0,5775.0,2199900.0,77005
26078285,"3720 Nottingham Street, West University Place, TX 77005",5072.0,7440.0,2199000.0,77005
70089109,"2740 Cason Street, Houston, TX 77005",4222.0,6000.0,2198000.0,77005
71329356,"3919 Drake Street, Houston, TX 77005",4218.0,7056.0,2197500.0,77005
92669634,"3606 GEORGETOWN Street, Houston, TX 77005",5183.0,7500.0,2195000.0,77005
82797497,"3115 Robinhood Street, West University Place, TX 77005",4507.0,6300.0,2195000.0,77005
24418584,"2101 Dunstan Road, Houston, TX 77005",5287.0,7440.0,2195000.0,77005
61709543,"3787 Purdue Street, Houston, TX 77005",5169.0,8775.0,2189000.0,77005
23501967,"2732 Arbuckle Street, Houston, TX 77005",4169.0,6100.0,2150000.0,77005
24549626,"6546 Auden Street, Southside Place, TX 77005",4282.0,7750.0,2048000.0,77005
72901860,"3809 Marquette Street, West University Place, TX 77005",3600.0,5000.0,1999900.0,77005
45629773,"3704 Carlon Street, Southside Place, TX 77005",4261.0,12300.0,1999000.0,77005
43797509,"3835 Northwestern ST, Houston, TX 77005",3445.0,7114.0,1999000.0,77005
73092055,"2246 Wroxton Road, Houston, TX 77005",4761.0,8640.0,1995000.0,77005
12288406,"3123 Lafayette Street, West University Place, TX 77005",5408.0,7500.0,1995000.0,77005
15730124,"2315 Bolsover Street, Houston, TX 77005",6050.0,7440.0,1985000.0,77005
52459441,"3780 Arnold Street, Houston, TX 77005",3894.0,7500.0,1965000.0,77005
36492354,"6413 Vanderbilt Street, West University Place, TX 77005",5005.0,10000.0,1899000.0,77005
94081276,"3834 Marlowe Street, West University Place, TX 77005",4930.0,7200.0,1899000.0,77005
6973822,"2903 Lafayette Street, West University Place, TX 77005",4751.0,7500.0,1899000.0,77005
43695454,"3759 Carlon, Houston, TX 77005",3950.0,7500.0,1899000.0,77005
98454411,"2921 Georgetown Street, West University Place, TX 77005",3741.0,5250.0,1899000.0,77005
23029454,"3002 Albans Road, West University Place, TX 77005",4404.0,6300.0,1865000.0,77005
10630358,"2324 Albans Road, Houston, TX 77005",4137.0,6000.0,1850000.0,77005
19765665,"3707 Tangley Road, West University Place, TX 77005",4364.0,6820.0,1850000.0,77005
39358029,"3919 Purdue Street, Houston, TX 77005",4575.0,7296.0,1850000.0,77005
46360948,"3114 Quenby Avenue, Houston, TX 77005",3827.0,5250.0,1849000.0,77005
85037189,"3027 Carnegie Street, West University Place, TX 77005",4183.0,6000.0,1799000.0,77005
11363977,"5915 Charlotte Street, West University Place, TX 77005",3435.0,5000.0,1799000.0,77005
307148,"6414 Vanderbilt Street, Houston, TX 77005",3707.0,10000.0,1774900.0,77005
66908210,"6514 Buffalo Speedway, Houston, TX 77005",6146.0,7500.0,1749000.0,77005
81813052,"6317 Buffalo Speedway, West University Place, TX 77005",3989.0,10000.0,1749000.0,77005
14190006,"4014 Milton Street, West University Place, TX 77005",4059.0,5600.0,1744000.0,77005
16808150,"6025 Charlotte Street, Houston, TX 77005",3610.0,5000.0,1739000.0,77005
15114466,"3818 Southwestern Street, West University Place, TX 77005",3538.0,5000.0,1725000.0,77005
25528681,"3724 Wroxton Road, Houston, TX 77005",4717.0,7200.0,1700000.0,77005
71086459,"6713 Edloe Street, Southside Place, TX 77005",4224.0,7750.0,1699000.0,77005
12086489,"2728 Talbott Street, Houston, TX 77005",4361.0,6000.0,1699000.0,77005
71276871,"2238 Albans, Houston, TX 77005",3798.0,7200.0,1699000.0,77005
44423445,"6131 Charlotte Street, West University Place, TX 77005",3571.0,5000.0,1695000.0,77005
8986415,"4212 Case Street, Houston, TX 77005",3532.0,5000.0,1675000.0,77005
20183990,"6544 Westchester Avenue, West University Place, TX 77005",4104.0,7500.0,1675000.0,77005
17958818,"1717 Sunset Boulevard, Houston, TX 77005",4626.0,2314.0,1605000.0,77005
17887450,"3926 Case, West University Place, TX 77005",3757.0,5700.0,1599000.0,77005
25022565,"5908 Auden Street, West University Place, TX 77005",3263.0,6050.0,1599000.0,77005
27713529,"4234 Villanova Street, Houston, TX 77005",3642.0,6350.0,1500000.0,77005
64117712,"3803 Drake Street, Houston, TX 77005",4505.0,8989.0,1499999.0,77005
23976966,"6131 Lake Street, Houston, TX 77005",3842.0,5000.0,1499900.0,77005
35223019,"6625 Westchester Avenue, Houston, TX 77005",3420.0,7500.0,1499900.0,77005
55536598,"1806 Albans Road, Houston, TX 77005",3636.0,6600.0,1499000.0,77005
59318201,"2915 Robinhood Street, West University Place, TX 77005",3652.0,6090.0,1460000.0,77005
67133507,"4030 Oberlin Street, West University Place, TX 77005",3673.0,5000.0,1399000.0,77005
60770668,"2250 Sunset Boulevard, Houston, TX 77005",0.0,0,1399000.0,77005
26030769,"3132 Rice Boulevard, West University Place, TX 77005",3735.0,5300.0,1399000.0,77005
96234323,"3035 Lafayette Street, Houston, TX 77005",3875.0,5500.0,1399000.0,77005
41627097,"2626 Centenary Street, West University Place, TX 77005",3687.0,5250.0,1399000.0,77005
54915718,"3611 Carnegie Street, West University Place, TX 77005",3672.0,6500.0,1395000.0,77005
57163681,"6127 Charlotte Street, West University Place, TX 77005",3630.0,5200.0,1368500.0,77005
37299381,"6103 Wakeforest Avenue, West University Place, TX 77005",3492.0,6363.0,1360000.0,77005
23600121,"5820 Lake Street, Houston, TX 77005",3508.0,5000.0,1350000.0,77005
25550669,"4039 Riley Street, West University Place, TX 77005",4189.0,6000.0,1349000.0,77005
78370756,"2801 Quenby Avenue, Houston, TX 77005",3544.0,4578.0,1325000.0,77005
96699373,"4110 Milton Street Street, Houston, TX 77005",3400.0,5750.0,1299900.0,77005
23030054,"1737 Sunset Boulevard, Houston, TX 77005",4009.0,2008.0,1299000.0,77005
35039805,"3748 Rice Boulevard, West University Place, TX 77005",2531.0,7192.0,1280000.0,77005
37891461,"6521 Mercer Street, West University Place, TX 77005",0.0,7500.0,1250000.0,77005
72143596,"4225 Oberlin Street, West University Place, TX 77005",3356.0,5500.0,1249000.0,77005
87776520,"2201 Quenby Street, Houston, TX 77005",3481.0,6402.0,1225000.0,77005
